parent_asin,rating,Y_low_rating,title,review_text,price,delta_cosine,delta_euclidean,P_rank,delta_x_price_rank,review_sentiment_diff,review_neg_word_count,review_pos_word_count,review_exclamation_count,review_word_count,review_upper_ratio,title_word_count,delta_x_review_length,delta_x_negation,log_review_length,img_kb_diff,img_kb_ratio
B081RCSSZT,5.0,0,"Mesinsefra Women's Casual Cargo Shorts,Bermuda Cotton Relaxed Fit Casual Multi-Pocket","Love them!!!<br />Very comfortables. Not specially soft fabric.<br />Well made and sturdy fabric.<br />Zipper and clasps work great.<br />They fit true to size. I’m wearing an 8 (135 lbs, 5’5). The fabric is not stretchy, so if you are in between maybe go up. On the other hand, I ordered my normal size and I washed and dried multiple times and did not shrink at all. Nor the color fade.<br />I like that they hit me on my knee.<br />The fabric is thick. But I use them on disney and it was ok.<br />No cellulite or bumps show. No CT.<br />The print is super fun!! It is camo, but looks like cow! Hahahaha love it! Many compliments.<br />Recommended.",30.99,0.4131026268005371,13.369937896728516,0.7864815565464126,0.3248975969394982,0.0,2.0,2.0,7.0,118.0,0.0412541254125412,10,48.74610996246338,0.8262052536010742,4.77912349311153,-122.3046875,0.3616912836508567
B07DCW3VCW,5.0,0,Yuren 3 Pieces 925 Sterling Silver 2mm Snake Chain Necklace Jewelry Jewelry For Men And Women(16-24 Inch),"I love these! For people saying these are not sterling, they are. I own sterling snake chains and these are a match.<br />I have every size, 20"" is coming today. They don't tangle at all, that's why I can wear them all at the same time. I love that 3 came! I missed that part!!<br />I haven't yet tried with a pendant but sure it'll be fine.<br />  I'm so pleased, and the price, that's insane.<br />  These chains are beautiful, I'm a sterling fan always!",12.98,0.3291804194450378,13.153366088867188,0.2789825699229833,0.0918355993851022,0.0,1.0,1.0,5.0,84.0,0.0275229357798165,17,27.65115523338317,0.3291804194450378,4.442651256490317,-47.8916015625,0.5508407825322391
B07BY412M6,5.0,0,ToBeInStyle Women’s Opaque Hosiery Thin Striped Thigh High Long Stocking,"These stockings arrived as promised.. great quality,  matched everything.",12.95,0.4333484172821045,14.57271957397461,0.2718889339278476,0.1178226391941514,1.0,0.0,1.0,0.0,9.0,0.0136986301369863,10,3.900135755538941,0.0,2.302585092994046,-46.4638671875,0.6842611702092362
B00HV5RC0S,5.0,0,Dead Head Props Eyeball Poppers for Masks or Skulls (Green),These are awesome!  Just what I was looking for. Add some centipedes and it is perfect decoration for Halloween,13.99,0.2300881147384643,10.497564315795898,0.3364410214835833,0.0774110803538408,1.0,0.0,1.0,1.0,19.0,0.045045045045045,10,4.371674180030822,0.0,2.995732273553991,-59.7744140625,0.5773938979680606
B08BDR555K,2.0,1,THE NORTH FACE Salty Bae Beanie - Women's,The picture shows it looking rather purple. Turns out it is light tan. Why do these companies always try to make up names for colors. Just say what it is. Pretty pissed about it. But what you gonna do right?,31.84,0.1696468591690063,10.00905704498291,0.791244426428861,0.1342321317786381,0.0,0.0,0.0,0.0,40.0,0.0289855072463768,8,6.785874366760252,0.0,3.713572066704308,106.5986328125,1.351009711235449
B077LCFJGV,5.0,0,Backpack Diaper Bag with Changing Pad - Travel Diaper Bag,"My sister gave me this pack before we headed off to Europe.  Even though it was a baby bag, it was awesome!  It had tons of room. lots of separate pockets, two outside pockets for liter bottles, but the best part were the pockets used for formula.  I shoved our ice water into them at the beginning of the day and the bag kept the water COLD all day as we walked all over  Dubrovnik, Rome and Barcelona.  I highly recommend this pack.  It is pretty stylish and I never thought once about it anything other than a great day-pack!",14.92,0.2222272157669067,10.15505027770996,0.3569112282124037,0.0793153885215895,2.0,1.0,3.0,2.0,100.0,0.0284090909090909,10,22.22272157669067,0.2222272157669067,4.61512051684126,-5.7373046875,0.951233481638887
B07H7WMSMB,3.0,1,UMBRELLALABORATORY Magical Pixie Necklace Steampunk Fire Kawaii Angel Jewelry Filled by Glow in The Dark Powder,"It doesn't look a ton like the product description but it's in the general area. I haven't noticed it glowing, but it was a gift for my daughter who seems satisfied with it.",9.99,0.2076286077499389,10.958328247070312,0.1621402513173895,0.0336649546412547,0.0,0.0,0.0,0.0,33.0,0.0115606936416184,16,6.851744055747984,0.0,3.5263605246161616,-66.6796875,0.3625780673830039
B079RMS9ZG,1.0,1,Success Eyewear Computer Glasses 2 Pair Anti Glare Spring Hinge Ombre Color Computer Reading Glasses for Men and Women,"These are NOT computer glasses!  They are just cheap reading glasses, not designed for anything more than 8 inches from your face.  What a waste of time and money!",4.99,0.2210683822631836,10.978212356567385,0.0191528171868666,0.0042340823112831,-3.0,3.0,0.0,2.0,29.0,0.0368098159509202,19,6.410983085632324,0.6632051467895508,3.4011973816621555,-71.9296875,0.491613865076407
B088QZVSSY,5.0,0,CosplayDiy Queen Marie Antoinette Rococo Ball Gown Women's Gothic Victorian Dress Costume,"I felt like Queen,  the dress is beautiful",89.99,0.3420906066894531,12.888522148132324,0.9473044183218484,0.3240639431833206,1.0,0.0,1.0,0.0,8.0,0.0476190476190476,12,2.736724853515625,0.0,2.19722457733622,-78.796875,0.3673266162229976
B01N9NVL6E,5.0,0,NEWME 70pcs Apple Charms Pendant for DIY Jewelry Wholesale Crafting Bracelet and Necklace Making (Antique Silver),Perfect for end of the year teacher gifts! We made them wine glasses with glass charms using the apple charms and also keychains with the apple charms on them. Soo cute they just loved them and was very cost friendly.,9.48,0.4995545148849487,15.915399551391602,0.1133968382650993,0.0566479025290086,1.0,0.0,1.0,1.0,40.0,0.0138248847926267,16,19.982180595397946,0.0,3.713572066704308,-170.6826171875,0.2235598814764796
B097BMDMKB,3.0,1,QGGQDD Joggers for Women - Sweatpants with Pockets Yoga Lounge Black Workout Pants,"These joggers are just okay for me. They’re much more fitted than I expected and are very thin. They feel less like joggers and more like pajama pants. They’re very high waisted and look awkward on someone with a short torso like me. I washed and dried them normally and had no issues. Personally, I just don’t like the fit and probably won’t wear them again since I don’t wear pajama pants.",15.99,0.2550277709960937,11.901165008544922,0.4186258613700851,0.1067612203065325,-1.0,1.0,0.0,0.0,72.0,0.0230179028132992,13,18.361999511718743,0.2550277709960937,4.290459441148391,-60.0732421875,0.6350081287306126
B086YW372P,2.0,1,Boao 10 Pairs Men's Cooling Arm Sleeves Long Fingerless Gloves Anti Slip Sun Protection Arm Sleeves,"These use to cost $0.79, same material, rips easily at seems not intended for people with 22inch pythons and definitely not worth the price of 20 for 10 but o guess the color patterns alright and if you do have average arms they'll fit",18.49,0.5060640573501587,15.443156242370604,0.4860154033238751,0.245954926940754,-1.0,1.0,0.0,0.0,44.0,0.0042553191489361,16,22.266818523406982,0.5060640573501587,3.80666248977032,114.826171875,2.538004735059057
B09XQYZSSV,5.0,0,NECARSIN Bachelorette Sunglasses Heart Sunglasses 10 Pairs Heart Shaped Sunglasses for Women Party Decorations Supplies,They are the absolute cutest thing. It made for such an easy photo prop! They were practical and adorable at the same time. and we got so many compliments on my Bach trip to Nashville. Highly recommend for any girls trip!,25.99,0.3147159814834595,12.425637245178224,0.7025739764896636,0.2211112585756814,1.0,0.0,1.0,2.0,41.0,0.0271493212669683,15,12.903355240821838,0.0,3.737669618283368,19.7802734375,1.2150623261345057
B07847XZYQ,5.0,0,Heartbeat Sterling Silver 9 Colors Round-Cut CZ Collection Stack-able Family Birthstone Ring- (Size 3-13),This ring is great for an inexpensive sterling silver ring. My hand doesn't rash or turn green. Ordered a size 3 for my pinky. It's not fancy but I like it. Even came in a box.,12.96,0.4252802729606628,14.588401794433594,0.2756384272395622,0.1172235855748888,0.0,1.0,1.0,0.0,36.0,0.034090909090909,14,15.31008982658386,0.4252802729606628,3.610917912644224,-100.1953125,0.2199379599781035
B094LN88SP,5.0,0,Big Rack SPG Outdoors Typical SHEDZ Figurine,"So yeah I didn’t use this for all entended purposes but I LOVE it. Great size, great quality, looks authentic but in mini form.",13.08,0.5109132826328278,14.26821994781494,0.3109039319010944,0.1588449484310413,2.0,0.0,2.0,0.0,24.0,0.0629921259842519,7,12.261918783187866,0.0,3.218875824868201,-461.0859375,0.0720100630908626
B0039Z5F5S,3.0,1,"CHUVORA Stainless Steel Real Four (4) Leaf Clover Good Luck Shamrock Square Pendant Necklace, 16-18 inches",Nice looking clover and the resin is holding up just fine. But the metal on the back is wearing off. Pretty sure it isn't stainless steel...,11.68,0.1869122982025146,9.317541122436523,0.209566274827726,0.03917051405379,1.0,0.0,1.0,0.0,26.0,0.0214285714285714,16,4.859719753265379,0.0,3.295836866004329,-90.005859375,0.1448691779550937
B07J21NBSM,1.0,1,"Veteran Pins US Army 1108th Signal Brigade Patch Metal 0.75"" Lapel Hat Pin Tie Tack Pinback",Total junk. This was NOT my unit patch. See pics of what was advertised vs what I got -and my phone digitally enhanced the pic of the one I got; it’s actually way more faded. It’s off center too. This is ridiculous. I’ll be reporting this to Amazon.,9.95,0.0795815587043762,5.846616744995117,0.1288001621402513,0.0102501176644975,-1.0,1.0,0.0,0.0,48.0,0.0481927710843373,16,3.8199148178100577,0.0795815587043762,3.8918202981106265,6.5673828125,1.164188578822725
B0B9HW5ZHT,2.0,1,"Premium Bamboo Crew Work Socks- Quarter High Moisture Wicking, Odor Eliminating","When I first received these socks 1 month ago I was very happy with them since they were comfortable, soft and seemed perfect for the amount of hiking I do throughout the week. However, after only a few weeks several of the heels started to tear and blow out while I was hiking. These trails are NOT extremely demanding and I'm very disappointed with the overall quality of these socks. I think socks should last more than a few hikes and wash cycles.",23.95,0.3991690874099731,13.540892601013184,0.6505877584110256,0.2596945218050291,1.0,2.0,3.0,0.0,83.0,0.0266075388026607,11,33.131034255027764,0.7983381748199462,4.430816798843313,19.4140625,1.073165974141643
B008P08WYI,1.0,1,Suncloud Zephyr Polarized Sunglasses,Changed review.  Bought last may and only wore for good.  I have had three pairs- still was wearing 2nd pair for every day. Lasted well- last order on zephyr- lasted only a year! The coating on lenses is cracked and peeling off! Lenses cracked at nose piece in center.  Cant use them- obscures vision. What a piece of garbage.,52.2,0.5299521088600159,15.513425827026367,0.9047426023510337,0.479470250091429,0.0,0.0,0.0,2.0,59.0,0.0245398773006134,4,31.267174422740936,0.0,4.0943445622221,-40.63671875,0.4825472226021861
B07GL76JPF,2.0,1,RBX Active Women's Fashion Athleisure Long Sleeve French Terry Lightweight Pullover Sweatshirt,"I love the fit, the comfort, and the slight camouflage look. I even ordered a second color but this shirt does not wash well. It looked bad after washing it once. But because I love the comfort of it, I kept it and worn and washed again. Take a look at these pictures after two washes- this shirt looks like I’ve had worn it for years! Returning!",21.9,0.2956171035766601,12.22356128692627,0.6025537089582489,0.1781251821916113,-1.0,2.0,1.0,2.0,67.0,0.0260115606936416,12,19.806345939636227,0.5912342071533202,4.219507705176107,-539.8681640625,0.1694036443621765
B091JTS4CN,5.0,0,【Kurosaki Goods】Jujutsu Kaisen Cosplay Japanese Anime Outfit Halloween Costume,Size small fit my 5’ 102lb daughter perfectly for Halloween. She absolutely loves this costume and got numerous compliments in it. The Wig is high quality and stayed in place without any additional clips or caps. Highly recommend to all Anime Weebs!,44.0,0.3857764005661011,12.82614040374756,0.8722132144304824,0.3364792743891804,2.0,0.0,2.0,1.0,42.0,0.0321285140562249,9,16.202608823776245,0.0,3.7612001156935615,-322.83203125,0.1246739835568559
B07FB1K2CX,5.0,0,Assortment of Unicorn Wigs And Headpieces,A gem,13.99,0.3046677112579345,12.83897304534912,0.3364410214835833,0.1025027159886848,0.0,0.0,0.0,0.0,2.0,0.2,6,0.609335422515869,0.0,1.0986122886681098,-121.0595703125,0.1512850707233914
B07B4JXK8D,5.0,0,XX-Large Slip Stop Single Tread Slipper Socks (6 Pairs) (Gray),These socks worked well over foot and leg bandages. Excellent nonslip walking socks for around the house for stability and walking exercises. Great replacement for slipper.,20.99,0.5159203708171844,14.840341567993164,0.588265099310904,0.3034979481752894,2.0,0.0,2.0,0.0,26.0,0.0174418604651162,10,13.413929641246796,0.0,3.295836866004329,309.30078125,3.092189399143899
B08H8RHSQ1,5.0,0,"G Gucineri Sunglasses for Women | Oversized Trendy, Retro & Non Polarized Shades for Women's Fashion UV400 Protection Glasses","With a monogrammed style side piece, these Blenders Eyewear Big Sunglasses transmit a look of class and elegance—a look far above their actual cost. That’s a characteristic that always gives an item an immediate advantage in favorability. Additionally, as you can see in the attached photo, the glasses come with a protective storage bag to protect the lenses from scratches. The fit of those side pieces seemed to be about average, slightly loose originally, though putting them over glasses took up some of that space. That in itself, I believe, is something to consider if you’re one who chooses sunglasses that do fit well over regular glasses. They also do well with the “head perch,” if you use that for convenience’s sake. That too might be a key point to consider since, as they are “big“ sunglasses, they take a lot of room in a bag or purse to store.  Most of the sunglasses I buy are polarized.  Though these aren’t, the tinting is still very effective for appropriate light blocking, making them effective even in very bright sunlight. All in all, an excellent buy for for iconic style.",24.99,0.3911206722259521,14.460326194763184,0.6751114714227807,0.2640500525303296,1.0,0.0,1.0,0.0,189.0,0.0145719489981785,19,73.92180705070494,0.0,5.247024072160486,-390.0732421875,0.1356708999357327
B07JWLTCLX,1.0,1,"SoundBot® WEAVE HD Stereo Bluetooth 4.1 Wireless Smart Beanie Headset Musical Knit Headphone Speaker Hat Speakerphone Cap w/ 5Hrs Music Streaming & 7Hrs Hands-Free Talking, 60Hrs Standby, Built-in Mic",This arrived in the mail today. It is NAVY blue almost black. NOT the vibrant blue you see advertised. :( I will review the features after Christmas.... I am truly upset for the color LIE!!!!,14.99,0.333682119846344,12.52236557006836,0.3810295905958654,0.1271427615142129,-1.0,1.0,0.0,4.0,35.0,0.0785340314136125,29,11.67887419462204,0.333682119846344,3.58351893845611,71.572265625,1.2774833032969364
B0BQ5ST6SR,5.0,0,Owl Wholesale set of 20 Pairs Mirrored Reflective Colored Lens Sunglasses Matte,I bought these for my friends bachlorette party and they were a hit! I was even able to write on the sides of them.,32.99,0.4625438451766968,14.349635124206545,0.8040129712201054,0.3718912512800884,0.0,0.0,0.0,1.0,24.0,0.017391304347826,12,11.101052284240724,0.0,3.218875824868201,-188.1318359375,0.3730795890540237
B0B9C7WD9W,5.0,0,"ABAMERICA Bouffant Caps with Button and Sweatband,Adjustable Working Hats for Women Men,One Size Fits All",I absolutely love this my ears will finally get a break.  I don’t wash my hair often so this will be purge the to protect my hair and ears.,9.98,0.2146790027618408,10.137025833129885,0.1401499797324686,0.0300872578860585,1.0,0.0,1.0,0.0,29.0,0.014388489208633,15,6.225691080093383,0.0,3.4011973816621555,-85.4755859375,0.6481651947759605
B09NN561JK,3.0,1,Veatzaer Women Short Sleeve V-Neck Solid Stretch Tunic Tops Casual Slim T-Shirt Blouse Tee Wine Red,"I like the look and feel of this shirt. The material feels nice but is easily stained. As shown in picture this was a drop of coffee, after cleaning with water, and dried the spot remains.",20.99,0.4689472913742065,15.01575756072998,0.588265099310904,0.275865324931827,1.0,0.0,1.0,0.0,36.0,0.0159574468085106,16,16.882102489471432,0.0,3.610917912644224,-45.244140625,0.5799637352674524
B07BNRTWTK,5.0,0,Mens Small Face Snug Fit Color Lens Rectangular Plastic Frame Sunglasses,"I was disappointed that they weren’t that ice blue shade they look like they are. They are the standard blue you see in sunglasses. BUT they are so light, they sit so elegantly on your nose and the lenses are resting from the top of your eye to the lower area under your eye. Where the  dark circles would be? I love them. I want them in every color!",9.95,0.341081440448761,12.526893615722656,0.1288001621402513,0.0439313448328308,0.0,1.0,1.0,1.0,69.0,0.0228571428571428,11,23.534619390964508,0.341081440448761,4.248495242049359,-137.298828125,0.1817033635405935
B07D1H91QZ,1.0,1,Kate Spade Shore Street Margareta Shoulder Bag Tote (Splodge Dot),"I love this bag in terms of its color and size.  It’s perfect as a work tote.  Unfortunately, after using it only 10 times max to take a relatively light load of papers and other items to my office, one of the straps completely ripped away.  When I called and emailed Kate Spade customer service, they refused to do anything except sell me detachable straps.  I have had many Kate Spade bags that are still going strong years later.  I was very disappointed that poor manufacturing was not addressed by the company (in large part because I purchased this on Amazon).  I know the company was sold a few years ago and wonder if this has affected the quality of the products.  It’s a very pretty bag but certainly not well made.  I’ll get it repaired but will not be able to use it as I intended because I don’t want to risk another problem with the straps.  I will try to get the repair shop to reinforce the attachments.",269.0,0.2834140658378601,11.672143936157228,0.9937170652614512,0.281633393758214,0.0,3.0,3.0,0.0,170.0,0.0206746463547334,10,48.18039119243622,0.8502421975135803,5.14166355650266,-33.8408203125,0.8006844587599218
B07CJYV7ZF,5.0,0,Womens Eye Lash Plastic Trim Metal Oversize Round Circle Lens Sunglasses,"These are the sunglasses for the summer, I just love them.",9.95,0.4290511608123779,15.350698471069336,0.1288001621402513,0.0552618590790973,1.0,0.0,1.0,0.0,11.0,0.0344827586206896,11,4.719562768936156,0.0,2.4849066497880004,-64.4736328125,0.3428784711854284
B07G4BNW7M,5.0,0,JomeDesign Womens 3D Skeleton Halloween Costumes Cosplay Jumpsuit Bodysuit,"It was perfect! Super cool, and cute! I am a little small around the waist, so I should’ve gotten a smaller size. Overall it was cute",29.99,0.2610583305358886,11.549487113952637,0.7717875962707742,0.2014815814107547,0.0,0.0,0.0,2.0,26.0,0.037593984962406,9,6.787516593933104,0.0,3.295836866004329,-151.2080078125,0.2708268580524238
B00MAQ4AUS,5.0,0,AMERICAN NEEDLE Corvette Sandwiched Brim Buckle Back Cap Black,"First of all, this is not an ""unstructured""style cap with the squishy deflated looking front crown. The unstructured style sits very flat against the head, and for guys with round shaped faces like me, they seem to add ten pounds to the face. I was very glad to find that this hat has a nice structured crown, and a nice medium height to that crown as well.<br />*I've included pictures of a grey unstructured hat next to this one for comparison, along with close up pictures of the hat in general.<br /> Overall, it's a very nice quality hat, with the embroidered C5 Corvette logo well proportioned and centered on the front of the crown. The red accent ""sandwiched"" in the bill is a nice touch!<br /> The adjustment buckle is a muted bronze-like color, and holds fast.<br />Another nice feature is the naturally curved bill!  It arrived from the manufacturer in a nice symmetrical curve (the flat brim look is just not my style), so no rubber bands and baseballs were needed to coax a flat bill into curved submission.<br />Not made in America, BUT- it's not made in China, either! Bangladesh is the base of operations for the manufacturer, and I think they have done a fine job creating a hat worth wearing!  I appreciate the quality and the price point, and look forward to making this a regular part of my casual wardrobe",19.99,0.475564956665039,14.432680130004885,0.5587758411025537,0.2657342086594066,0.0,2.0,2.0,4.0,234.0,0.0153727901614142,9,111.28219985961913,0.951129913330078,5.459585514144159,9.333984375,1.3160400753893462
B08MXLWYDN,5.0,0,Nihsatin Ruched Front Velvet Shirt Dress for Women Long Sleeve Button Down Bodycon Dresses,I am wearing the black one in the photo I love it fits like the photo true to size looks great ! Velvet fabric,17.99,0.5009737014770508,15.083539962768556,0.4771990271584921,0.2390641629768374,2.0,0.0,2.0,1.0,24.0,0.0272727272727272,14,12.02336883544922,0.0,3.218875824868201,-107.5927734375,0.5457843593982544
B097RFTKJP,4.0,0,Happy Sailed Women Summer Halter Neck Dress Floral Print Bohemian Beach Dresses S-XL,"Really cute dress for summer! I’m 5’4, 123 pounds and the medium for perfect. Not to right but not to baggy. Love it!",22.09,0.3032786846160888,12.150901794433594,0.6230239156870693,0.1889498736339394,0.0,1.0,1.0,2.0,23.0,0.0341880341880341,13,6.975409746170043,0.3032786846160888,3.1780538303479458,-29.068359375,0.8025236844200303
B07FSQ73XV,5.0,0,Exquisite 10k Rose Gold Evil Eye Filigree Charm Pendant with Blue Center Stone,"I didn’t worry about buying this without any reviews- I’ve ordered from this seller before.  I only like rose gold and wanted an evil eye pendant, this one is prettier, larger, and was shipped faster than expected.  Love the pendant, thank you!",189.99,0.2709647417068481,11.262045860290527,0.9904742602351032,0.2683836020918862,1.0,0.0,1.0,1.0,42.0,0.0163934426229508,13,11.38051915168762,0.0,3.7612001156935615,-24.6884765625,0.8006135937031721
B07FQY9R16,4.0,0,"Challenge Coin Holder Keychain 1.75"" - Gold","Suitable for light use, not daily carry. I got a coin for helping our my university that I'm going to wear at graduation, this helped in that sense, but I don't think it'd hold up as a daily keychain. I had to use threadlocker on it so that it wouldn't come loose.",9.95,0.2958096861839294,12.222018241882324,0.1288001621402513,0.0381003355431469,-1.0,1.0,0.0,0.0,52.0,0.0189393939393939,7,15.382103681564328,0.2958096861839294,3.970291913552122,-1.7216796875,0.9727688363040994
B01MPY3Q2C,5.0,0,"metaltree98 Men's 14 K Gold Plated Hip Hop Gold-Tone Praying Angel Round Pendant and Rope Chain 20"" HC 121 G",Very good chain for the price looks more than what it cost !,11.49,0.4443849325180053,14.966838836669922,0.2085528982569923,0.0926777656183679,0.0,0.0,0.0,1.0,13.0,0.0166666666666666,20,5.777004122734069,0.0,2.6390573296152584,-22.390625,0.7869144981412639
B09QYFJW2P,4.0,0,KESIFUN Women's 3D Printing Spandex Cosplay Bodysuit Super Girl Halloween Cosplay Costume Homecoming Outfit,"I am a xl but I got it's as a XXL. It fits very nicely but some things I don't like are that the sleeves keep rolling down. I'm five ft and weigh 180. The stockings are very long on me and the elastic doesn't help but nothing some minor sewing can't help. Really the oy thing stopping at five stars are the sleeves. It stretches nice, is breathable, flexible, and fits nicely on my body in a way I don't feel snug.",58.8,0.2277746200561523,10.722310066223145,0.9118362383461694,0.2076931527427298,0.0,0.0,0.0,0.0,83.0,0.0289855072463768,14,18.90529346466064,0.0,4.430816798843313,-112.2060546875,0.3990323761703018
B0B16Q1854,1.0,1,U.S. Polo Assn. Essentials Womens French Terry Joggers with Pockets – Sweatpants for Women,"Product arrived sealed in a plastic bag, but upon opening it I noticed the pants looked used. Layed them out and found that, in fact, they were used. The crotch area is worn, there's a hole in the left butt cheek area and they're dirty.",19.95,0.327807068824768,11.654788970947266,0.5318200243210377,0.1743343633149962,0.0,0.0,0.0,0.0,45.0,0.0169491525423728,14,14.75131809711456,0.0,3.828641396489095,-45.8037109375,0.6616262543917237
B0928FSGGD,3.0,1,NELEUS Women's 3 Pack Compression Shirts Long Sleeve Yoga Athletic Running T Shirt,"I really wanted a green shirt to match the workout pants that I ordered, so I purchased the set of 3 (green, gray, & blue). To my disappointment instead of receiving the colors that I ordered I was sent hot pink, purple, and blue. Unfortunately, I had already taken the shirts out of their packages and washed them before I realized that I was sent the wrong colors so returning isn’t an option. :-/<br /><br />Otherwise these are decent exercise tops. Though I’m not pleased with the colors that I received they are vibrant. The shirts aren’t very forgiving & rise up, so I would suggest ordering a size up unless you have a flat tummy or the confidence to rock your mommy gut with pride.",34.83,0.189145803451538,9.728849411010742,0.8221524118362383,0.155506678496385,0.0,1.0,1.0,0.0,125.0,0.0235640648011782,13,23.64322543144225,0.189145803451538,4.836281906951478,-34.2197265625,0.6973065892678207
B015WSDBQE,5.0,0,Spoontiques Eyeglass Case with Lens Cloth,I love the case for my glasses looks great and always carrying Superman❗❗❗😍😁,13.22,0.4849199056625366,14.559679985046388,0.3122213214430482,0.1514023337399954,2.0,0.0,2.0,0.0,13.0,0.0263157894736842,6,6.303958773612976,0.0,2.6390573296152584,-18.287109375,0.9024961729513574
B01MT52JAJ,4.0,0,"Coolsunny Vintage Hippie Retro Metal Round Circle Frame Sunglasses CS1039, New Gold-green, One Size","I like them... mostly. There is an odd glare, visual artifact(?) towards the outer rim. I think it is from the reflection of the extended  gold metal rim on each side.<br />The shades come with a hard case, a soft bag & a small key chain screwdriver with both phillips & flat heads.",12.99,0.5286579728126526,15.797658920288086,0.2960072963113093,0.1564866172056909,0.0,0.0,0.0,0.0,53.0,0.0144404332129963,14,28.018872559070587,0.0,3.9889840465642745,81.029296875,2.7981146386390723
B0992RZQDV,5.0,0,GRAPHICS & MORE Black Cat Hiding in Spring Flowers Keychain Heart Love Metal Key Chain Ring,It’s sturdy and good size. I love it 😻,8.99,0.353912353515625,13.005241394042969,0.1023510336441021,0.0362232952017411,2.0,0.0,2.0,0.0,9.0,0.0526315789473684,16,3.185211181640625,0.0,2.302585092994046,-43.1142578125,0.7782215122470714
B0BVHDL9LM,4.0,0,Remelon Women Long Sleeve Shiny Glitter Dress Sexy Bodycon Flowy Split Party Maxi Long Dresses,"Size small. 120lbs, 5 flat. It was hard trying to find a bra and keep it covered but it worked out. Lots of compliments.",45.99,0.4643935561180115,14.870760917663574,0.8820429671665991,0.4096150701713794,0.0,0.0,0.0,0.0,24.0,0.025,15,11.145445346832275,0.0,3.218875824868201,-30.4375,0.763036850628369
B08VHW9LBL,5.0,0,"Fintie Bands Compatible with Fitbit Versa 2 / Versa/Versa Lite, Genuine Leather Band Replacement Accessories Strap Wristband","Received as a Christmas gift.  The band is a bit stiffer than the original Fitbit band.  However, it’s not uncomfortable and will probably loosen up over time.  I love the pattern.  Overall,  I’m happy with the band.",11.99,0.4746419191360473,15.73819351196289,0.2419943250912039,0.1148606508813215,1.0,1.0,2.0,0.0,37.0,0.037037037037037,17,17.56175100803375,0.4746419191360473,3.6375861597263857,7.5146484375,1.0435419802405983
B0CF5FKGV2,5.0,0,"HMJ Snowflake Necklace for Women,1Carat Moissanite Snow Pendant Necklace,D Color Simulated Diamond Halo Snowflake Jewelry Gift for Wife Mother","This is a truly beautiful pendant! I love the trilliant cut shape and the accent stones that add extra sparkle.<br /><br />I also really love the adjustable length chain. It can be 16” if fastened on the tiny loop (as shown), 18” if fastened at the end of the chain, and there’s an extended to make it 20” if you want to wear it longer.<br /><br />It is beautifully presented and would make a lovely gift. It did not come with a certificate of authenticity for the Moissanite stone, which I have received with other moissanite jewelry. That doesn’t matter to me so much but in case it matters to you, it was not included.<br /><br />This is a gorgeous, sparkly, sophisticated pendant. I highly recommend it!",72.99,0.4190676808357239,13.947953224182127,0.9324077827320632,0.3907419671027052,2.0,1.0,3.0,2.0,124.0,0.0162481536189069,19,51.96439242362976,0.4190676808357239,4.8283137373023015,65.568359375,1.8567418239354847
B09XKB9TXG,3.0,1,Alicegana Womens Sandals Flip Flops for Women with Arch Support Casual Summer Comfort Platform Wedge Sandals Comfortable Thong Shoes,"Super cute. I really like the looks and the little flowers. The wedge cushion is supportive without being hard. The strap was designed for someone with a foot thicker than mine. Not width I mean actual thickness, from top of the foot to sole. You cannot tighten the strap so my thin bony foot only stays in by gripping the toe piece of the sandal. The length is spot on for the shoe. Now the width is odd for me. The toe area is fairly narrow because my feet come right to the edges. But the heel area is wider for there is lots of room back there. So, when my foot slides just a bit and it does because I can't tighten the strap, my foot wants to slide off the edge of the shoe. I know when I get to walking too fast, and I will, I will roll my foot because I will slide off the shoe towards the direction of my pinky toes to the ground. It will be my right foot too because that is what I lead with. I am predicting the future with these shoes. I know me and how I walk. I will forget to focus on keeping my feet squarely in the center of the shoe. Really, I have better things to think about. These will be relegated to a sometimes shoe, an oh why don't I ever wear these shoe? If you have a thicker foot and can fill the strap I think these will be great sandals.",15.74,0.4708316326141357,15.273024559020996,0.4031211998378597,0.1898022126610287,0.0,1.0,1.0,0.0,258.0,0.0236779794790844,19,121.474561214447,0.4708316326141357,5.556828061699537,-150.3916015625,0.2025673023648386
B07XXY4LVJ,5.0,0,SANNYRA 18k Real Gold Plated Curb Cuban Chain Bracelet Stainless Steel Link Bracelet for Men,My order of the men’s Cuban chain bracelet arrived plated in exquisite yellow gold with an easy to operate springy hook that closes on a small ring. I’m not muscular and so the closed bracelet slipped easily unto my wrist. Using tools from my tool box I removed five links to downsize the accessory. (DIY risks tarnishing a link so it’s best to have this done in a jewelry shop). Check it out in the photos here. Nice! (Do follow manufacturer’s instructions regarding maintenance).,15.98,0.3603286743164062,13.70852756500244,0.4081880826915282,0.1470818707079939,0.0,1.0,1.0,1.0,84.0,0.0228690228690228,15,30.26760864257812,0.3603286743164062,4.442651256490317,75.9345703125,1.5424541135597831
